id_cliente,nombre_tienda,subcategoria,monto,metodo_pago,esencial,categoria_principal
USR_232,Amex,pago_tarjetas,91631.33,transferencia,TRUE,Finanzas
USR_444,Trenes Argentinos,transporte_publico,72956.43,efectivo,TRUE,Transporte
USR_458,Visa Pago Tarjeta,pago_tarjetas,81147.33,tarjeta_debito,TRUE,Finanzas
USR_155,Envio de dinero,transferencias,65084.1,tarjeta_credito,FALSE,Finanzas
USR_359,Zara,indumentaria,81855.88,efectivo,FALSE,Entretenimiento
USR_392,Laboratorio,atencion_medica,110231.83,efectivo,TRUE,Salud
USR_230,Autopistas del Sol,peajes,86744.69,efectivo,TRUE,Transporte
USR_109,Farmacity,farmacia,31818.18,saldo_billetera,TRUE,Salud
USR_451,OSDE,cobertura_medica,22775.75,efectivo,TRUE,Salud
USR_026,Jumbo,supermercado,38844.76,saldo_billetera,TRUE,Alimentacion
USR_419,Easy,mantenimiento_y_muebles,83233,efectivo,FALSE,Hogar
USR_020,Movistar,servicios_basicos,62683.75,tarjeta_credito,TRUE,Hogar
USR_492,Burger King,restaurante,90730.35,tarjeta_debito,FALSE,Alimentacion
USR_060,AUSA Peajes,peajes,7678.14,tarjeta_debito,TRUE,Transporte
USR_065,Montagne,hobbies_y_deportes,97672.22,efectivo,FALSE,Entretenimiento
USR_408,Polleria,carniceria_y_granja,117476.17,tarjeta_debito,TRUE,Alimentacion
USR_040,Dia%,supermercado,58307.06,tarjeta_credito,TRUE,Alimentacion
USR_450,Mastercard,pago_tarjetas,29954.11,efectivo,TRUE,Finanzas
USR_242,Adidas,indumentaria,1630.37,efectivo,FALSE,Entretenimiento
USR_064,Carga SUBE,transporte_publico,67611.5,efectivo,TRUE,Transporte
USR_135,Barberia,cuidado_personal,32719.77,tarjeta_credito,FALSE,Entretenimiento
USR_447,Galeno,cobertura_medica,119740.2,tarjeta_credito,TRUE,Salud
USR_500,Swiss Medical,cobertura_medica,118310.42,transferencia,TRUE,Salud
USR_151,Consorcio Edificio,alquiler_y_expensas,8865.7,efectivo,TRUE,Hogar
USR_390,Amazon Prime,suscripciones_digitales,59765.52,saldo_billetera,FALSE,Entretenimiento
USR_460,Chino El Sol,supermercado,61372.52,efectivo,TRUE,Alimentacion
USR_227,Chino El Sol,supermercado,97086.86,tarjeta_credito,TRUE,Alimentacion
USR_075,Levis,indumentaria,78133.54,tarjeta_credito,FALSE,Entretenimiento
USR_356,Vantage,farmacia,39589.71,tarjeta_debito,TRUE,Salud
USR_287,Ferreteria El Clavo,mantenimiento_y_muebles,115705.62,efectivo,FALSE,Hogar
USR_133,MercadoPago Transferencia,transferencias,35136.63,saldo_billetera,FALSE,Finanzas
USR_499,Polleria,carniceria_y_granja,54303.59,transferencia,TRUE,Alimentacion
USR_383,Carniceria Los Hermanos,carniceria_y_granja,76408.81,tarjeta_debito,TRUE,Alimentacion
USR_276,Cafe Martinez,restaurante,92304.04,efectivo,FALSE,Alimentacion
USR_298,Farmacity,farmacia,107727.8,transferencia,TRUE,Salud
USR_103,AySA,servicios_basicos,45892.57,saldo_billetera,TRUE,Hogar
USR_080,Barberia,cuidado_personal,101359.61,transferencia,FALSE,Entretenimiento
USR_165,Easy,mantenimiento_y_muebles,643.72,efectivo,FALSE,Hogar
USR_247,Polleria,carniceria_y_granja,99930.97,tarjeta_debito,TRUE,Alimentacion
USR_224,Carga SUBE,transporte_publico,52816.18,tarjeta_debito,TRUE,Transporte
USR_063,Netflix,suscripciones_digitales,109933.19,transferencia,FALSE,Entretenimiento
USR_313,Administracion Lopez,alquiler_y_expensas,81532.23,tarjeta_credito,TRUE,Hogar
USR_362,Farmacity,farmacia,68107.02,transferencia,TRUE,Salud
USR_378,Adidas,indumentaria,3694.94,saldo_billetera,FALSE,Entretenimiento
USR_387,Mastercard,pago_tarjetas,77120.29,efectivo,TRUE,Finanzas
USR_239,Shell,combustible,32644.18,tarjeta_debito,TRUE,Transporte
USR_403,Galeno,cobertura_medica,77312.81,tarjeta_credito,TRUE,Salud
USR_019,Lubricentro,mantenimiento_vehicular,58693.37,tarjeta_debito,TRUE,Transporte
USR_150,Centro Medico,atencion_medica,77131.15,tarjeta_credito,TRUE,Salud
USR_197,HBO Max,suscripciones_digitales,9718.48,transferencia,FALSE,Entretenimiento
USR_163,Taller Mecanico,mantenimiento_vehicular,78038.83,efectivo,TRUE,Transporte
USR_335,Rappi,delivery,82168.3,tarjeta_credito,FALSE,Alimentacion
USR_219,Coto,supermercado,51557.81,tarjeta_credito,TRUE,Alimentacion
USR_322,Ferreteria El Clavo,mantenimiento_y_muebles,16789.93,saldo_billetera,FALSE,Hogar
USR_315,Sodimac,mantenimiento_y_muebles,68860.85,transferencia,FALSE,Hogar
USR_105,Montagne,hobbies_y_deportes,58585.38,saldo_billetera,FALSE,Entretenimiento
USR_366,Amazon Prime,suscripciones_digitales,35021.44,saldo_billetera,FALSE,Entretenimiento
USR_046,Barberia,cuidado_personal,89579.86,efectivo,FALSE,Entretenimiento
USR_137,Coto,supermercado,8213.32,tarjeta_debito,TRUE,Alimentacion
USR_372,Shell,combustible,114727.88,saldo_billetera,TRUE,Transporte
USR_402,AGIP,impuestos,57263.74,tarjeta_credito,TRUE,Finanzas
USR_428,Inmobiliaria Sur,alquiler_y_expensas,100359.57,transferencia,TRUE,Hogar
USR_313,Granja San Jose,carniceria_y_granja,60288.15,saldo_billetera,TRUE,Alimentacion
USR_161,Polleria,carniceria_y_granja,74793.36,tarjeta_credito,TRUE,Alimentacion
USR_377,Vantage,farmacia,93124.34,tarjeta_debito,TRUE,Salud
USR_161,Taxi Premium,taxi_y_apps,98215.49,efectivo,FALSE,Transporte
USR_036,Montagne,hobbies_y_deportes,60243.38,tarjeta_debito,FALSE,Entretenimiento
USR_412,Mastercard,pago_tarjetas,14289.99,tarjeta_credito,TRUE,Finanzas
USR_012,AUSA Peajes,peajes,98270.22,saldo_billetera,TRUE,Transporte
USR_070,MercadoPago Transferencia,transferencias,39002.36,tarjeta_debito,FALSE,Finanzas
USR_283,Polleria,carniceria_y_granja,67014.36,tarjeta_debito,TRUE,Alimentacion
USR_081,Transferencia a Juan,transferencias,51865.55,transferencia,FALSE,Finanzas
USR_067,Montagne,hobbies_y_deportes,71944.47,transferencia,FALSE,Entretenimiento
USR_308,MercadoPago Transferencia,transferencias,39435.77,transferencia,FALSE,Finanzas
USR_499,Adidas,indumentaria,49203.89,saldo_billetera,FALSE,Entretenimiento
USR_205,Farmacity,farmacia,79832.42,efectivo,TRUE,Salud
USR_027,Mastercard,pago_tarjetas,81595.62,saldo_billetera,TRUE,Finanzas
USR_192,Levis,indumentaria,13366.83,tarjeta_credito,FALSE,Entretenimiento
USR_416,Sodimac,mantenimiento_y_muebles,55525.38,transferencia,FALSE,Hogar
USR_416,Canchas de Futbol,hobbies_y_deportes,91191.23,transferencia,FALSE,Entretenimiento
USR_478,Centro de Estetica,cuidado_personal,117697.06,transferencia,FALSE,Entretenimiento
USR_250,Canchas de Futbol,hobbies_y_deportes,111452.04,tarjeta_credito,FALSE,Entretenimiento
USR_203,Swiss Medical,cobertura_medica,113846.56,tarjeta_debito,TRUE,Salud
USR_230,Telepase,peajes,97823.13,transferencia,TRUE,Transporte
USR_378,Laboratorio,atencion_medica,46428.56,transferencia,TRUE,Salud
USR_163,AFIP,impuestos,113959.92,tarjeta_debito,TRUE,Finanzas
USR_226,Farmacity,farmacia,77395.69,saldo_billetera,TRUE,Salud
USR_367,Autopistas del Sol,peajes,54051.62,efectivo,TRUE,Transporte
USR_196,Amazon Prime,suscripciones_digitales,71505.43,efectivo,FALSE,Entretenimiento
USR_439,Laboratorio,atencion_medica,109276.77,tarjeta_credito,TRUE,Salud
USR_345,Hospital Italiano,atencion_medica,23185.48,efectivo,TRUE,Salud
USR_491,Sodimac,mantenimiento_y_muebles,81800.32,efectivo,FALSE,Hogar
USR_085,ARBA,impuestos,3251.23,transferencia,TRUE,Finanzas
USR_412,Neumaticos,mantenimiento_vehicular,46479.54,saldo_billetera,TRUE,Transporte
USR_203,Sodimac,mantenimiento_y_muebles,75660.76,tarjeta_credito,FALSE,Hogar
USR_154,Carrefour,supermercado,33802.6,saldo_billetera,TRUE,Alimentacion
USR_402,AUSA Peajes,peajes,106790.81,saldo_billetera,TRUE,Transporte
USR_332,Jumbo,supermercado,27381.78,efectivo,TRUE,Alimentacion
USR_194,OSDE,cobertura_medica,27778.26,efectivo,TRUE,Salud
USR_254,AFIP,impuestos,110365.46,transferencia,TRUE,Finanzas
USR_399,Rappi,delivery,5354.08,tarjeta_debito,FALSE,Alimentacion
USR_096,Polleria,carniceria_y_granja,94266.15,transferencia,TRUE,Alimentacion
USR_119,OSDE,cobertura_medica,116125.17,tarjeta_debito,TRUE,Salud
USR_090,Hospital Italiano,atencion_medica,56165.18,efectivo,TRUE,Salud
USR_496,PedidosYa,delivery,76699.83,transferencia,FALSE,Alimentacion
USR_273,Steam Games,hobbies_y_deportes,83582.38,transferencia,FALSE,Entretenimiento
USR_261,Pizzeria La Continental,restaurante,69398.05,efectivo,FALSE,Alimentacion
USR_050,Adidas,indumentaria,79444,transferencia,FALSE,Entretenimiento
USR_095,Galeno,cobertura_medica,5496.14,transferencia,TRUE,Salud
USR_384,Nike,indumentaria,27530.36,tarjeta_debito,FALSE,Entretenimiento
USR_102,Uber,taxi_y_apps,36872.69,transferencia,FALSE,Transporte
USR_142,Trenes Argentinos,transporte_publico,94046.7,efectivo,TRUE,Transporte
USR_150,Barberia,cuidado_personal,106930.77,tarjeta_debito,FALSE,Entretenimiento
USR_300,Carniceria Los Hermanos,carniceria_y_granja,70282.41,tarjeta_debito,TRUE,Alimentacion
USR_222,AGIP,impuestos,119867.72,efectivo,TRUE,Finanzas
USR_335,OSDE,cobertura_medica,102024.96,efectivo,TRUE,Salud
USR_495,Inmobiliaria Sur,alquiler_y_expensas,53001.45,tarjeta_debito,TRUE,Hogar
USR_409,Swiss Medical,cobertura_medica,92181.14,saldo_billetera,TRUE,Salud
USR_370,AySA,servicios_basicos,49214.39,efectivo,TRUE,Hogar
USR_108,Peluqueria Estilos,cuidado_personal,15963.31,transferencia,FALSE,Entretenimiento
USR_300,Farmacia Dr Ahorro,farmacia,50913.97,efectivo,TRUE,Salud
USR_032,Carga SUBE,transporte_publico,63823.63,tarjeta_credito,TRUE,Transporte
USR_058,OSDE,cobertura_medica,108979.13,tarjeta_debito,TRUE,Salud
USR_381,Didi,taxi_y_apps,87985.69,tarjeta_debito,FALSE,Transporte
USR_240,Amazon Prime,suscripciones_digitales,65472.98,tarjeta_credito,FALSE,Entretenimiento
USR_322,Levis,indumentaria,74842.09,transferencia,FALSE,Entretenimiento
USR_017,Movistar,servicios_basicos,107391.62,transferencia,TRUE,Hogar
USR_497,Polleria,carniceria_y_granja,93849.05,efectivo,TRUE,Alimentacion
USR_076,Inmobiliaria Sur,alquiler_y_expensas,28463.93,tarjeta_credito,TRUE,Hogar
USR_419,Jumbo,supermercado,95844.82,saldo_billetera,TRUE,Alimentacion
USR_453,Swiss Medical,cobertura_medica,93577.95,tarjeta_credito,TRUE,Salud
USR_440,AFIP,impuestos,94852.27,saldo_billetera,TRUE,Finanzas
USR_068,Polleria,carniceria_y_granja,96233.21,efectivo,TRUE,Alimentacion
USR_467,Galeno,cobertura_medica,105857.29,saldo_billetera,TRUE,Salud
USR_044,Carga SUBE,transporte_publico,23772.52,tarjeta_credito,TRUE,Transporte
USR_266,Steam Games,hobbies_y_deportes,68940.55,tarjeta_debito,FALSE,Entretenimiento
USR_458,Steam Games,hobbies_y_deportes,4006.75,transferencia,FALSE,Entretenimiento
USR_304,Peluqueria Estilos,cuidado_personal,59987.57,transferencia,FALSE,Entretenimiento
USR_333,Sodimac,mantenimiento_y_muebles,75875.32,saldo_billetera,FALSE,Hogar
USR_180,Consorcio Edificio,alquiler_y_expensas,111555.39,tarjeta_debito,TRUE,Hogar
USR_061,Zara,indumentaria,57544,saldo_billetera,FALSE,Entretenimiento
USR_172,Spotify,suscripciones_digitales,32930.54,tarjeta_debito,FALSE,Entretenimiento
USR_135,Mastercard,pago_tarjetas,108074.42,saldo_billetera,TRUE,Finanzas
USR_339,Laboratorio,atencion_medica,17813.45,tarjeta_credito,TRUE,Salud
USR_414,Administracion Lopez,alquiler_y_expensas,58413.55,tarjeta_debito,TRUE,Hogar
USR_234,Metrovias,transporte_publico,52472.59,saldo_billetera,TRUE,Transporte
USR_153,PedidosYa,delivery,15268.5,transferencia,FALSE,Alimentacion
USR_483,Coto,supermercado,68081.44,tarjeta_debito,TRUE,Alimentacion
USR_026,Metrovias,transporte_publico,117358.03,tarjeta_credito,TRUE,Transporte
USR_290,Didi,taxi_y_apps,111373.46,efectivo,FALSE,Transporte
USR_029,Movistar,servicios_basicos,96745.92,transferencia,TRUE,Hogar
USR_358,AFIP,impuestos,48233.34,efectivo,TRUE,Finanzas
USR_477,OSDE,cobertura_medica,21023.6,efectivo,TRUE,Salud
USR_055,Metrogas,servicios_basicos,109398.88,tarjeta_debito,TRUE,Hogar
USR_057,Taller Mecanico,mantenimiento_vehicular,24827.25,transferencia,TRUE,Transporte
USR_287,Didi,taxi_y_apps,79848.12,efectivo,FALSE,Transporte
USR_477,Carga SUBE,transporte_publico,60046.31,tarjeta_credito,TRUE,Transporte
USR_376,Farmacity,farmacia,23869.14,efectivo,TRUE,Salud
USR_125,Barberia,cuidado_personal,43484.83,saldo_billetera,FALSE,Entretenimiento
USR_368,Barberia,cuidado_personal,8161.16,efectivo,FALSE,Entretenimiento
USR_303,Montagne,hobbies_y_deportes,35228.02,saldo_billetera,FALSE,Entretenimiento
USR_200,ARBA,impuestos,86901.04,transferencia,TRUE,Finanzas
USR_436,Hospital Italiano,atencion_medica,3938.18,saldo_billetera,TRUE,Salud
USR_464,Barberia,cuidado_personal,31238.17,efectivo,FALSE,Entretenimiento
USR_251,Easy,mantenimiento_y_muebles,73059.27,tarjeta_debito,FALSE,Hogar
USR_361,Ferreteria El Clavo,mantenimiento_y_muebles,82921.16,efectivo,FALSE,Hogar
USR_375,AGIP,impuestos,99489.52,efectivo,TRUE,Finanzas
USR_462,Centro de Estetica,cuidado_personal,53467.36,tarjeta_debito,FALSE,Entretenimiento
USR_385,Cafe Martinez,restaurante,9690.85,tarjeta_credito,FALSE,Alimentacion
USR_483,Amex,pago_tarjetas,39347.41,tarjeta_credito,TRUE,Finanzas
USR_035,Laboratorio,atencion_medica,98933.12,tarjeta_debito,TRUE,Salud
USR_483,YPF,combustible,91935.47,tarjeta_debito,TRUE,Transporte
USR_254,ARBA,impuestos,117416.88,saldo_billetera,TRUE,Finanzas
USR_265,Ferreteria El Clavo,mantenimiento_y_muebles,11527.51,tarjeta_credito,FALSE,Hogar
USR_258,AySA,servicios_basicos,2493.03,tarjeta_debito,TRUE,Hogar
USR_048,Pizzeria La Continental,restaurante,89358.03,tarjeta_credito,FALSE,Alimentacion
USR_447,Laboratorio,atencion_medica,83613.72,efectivo,TRUE,Salud
USR_463,Chino El Sol,supermercado,91075.64,transferencia,TRUE,Alimentacion
USR_496,Taller Mecanico,mantenimiento_vehicular,1280.95,transferencia,TRUE,Transporte
USR_270,Visa Pago Tarjeta,pago_tarjetas,36377.88,tarjeta_debito,TRUE,Finanzas
USR_182,Visa Pago Tarjeta,pago_tarjetas,106914.4,saldo_billetera,TRUE,Finanzas
USR_404,Amex,pago_tarjetas,8476.04,tarjeta_debito,TRUE,Finanzas
USR_164,Envio de dinero,transferencias,119142.95,saldo_billetera,FALSE,Finanzas
USR_383,Trenes Argentinos,transporte_publico,19466.08,transferencia,TRUE,Transporte
USR_343,Centro Medico,atencion_medica,53363.86,efectivo,TRUE,Salud
USR_354,Metrogas,servicios_basicos,3868.71,saldo_billetera,TRUE,Hogar
USR_234,Centro de Estetica,cuidado_personal,70942.57,tarjeta_credito,FALSE,Entretenimiento
USR_483,Steam Games,hobbies_y_deportes,87394.33,efectivo,FALSE,Entretenimiento
USR_455,Metrovias,transporte_publico,111517.28,transferencia,TRUE,Transporte
USR_462,Rappi,delivery,116167.21,tarjeta_credito,FALSE,Alimentacion
USR_360,AGIP,impuestos,86041.17,saldo_billetera,TRUE,Finanzas
USR_488,Telepase,peajes,113357.06,tarjeta_debito,TRUE,Transporte
USR_156,Chino El Sol,supermercado,64917.47,tarjeta_debito,TRUE,Alimentacion
USR_104,Transferencia a Juan,transferencias,22150.12,efectivo,FALSE,Finanzas
USR_239,Rappi,delivery,78220.37,transferencia,FALSE,Alimentacion
USR_312,Neumaticos,mantenimiento_vehicular,85876.51,transferencia,TRUE,Transporte
USR_235,Polleria,carniceria_y_granja,21143.14,tarjeta_debito,TRUE,Alimentacion
USR_248,Administracion Lopez,alquiler_y_expensas,59694.38,efectivo,TRUE,Hogar
USR_214,Zara,indumentaria,99583.51,tarjeta_credito,FALSE,Entretenimiento
USR_205,Uber,taxi_y_apps,518.25,tarjeta_debito,FALSE,Transporte
USR_010,MercadoPago Transferencia,transferencias,101884.7,saldo_billetera,FALSE,Finanzas
USR_203,Neumaticos,mantenimiento_vehicular,112587.33,tarjeta_debito,TRUE,Transporte
USR_474,Cabify,taxi_y_apps,5645.53,transferencia,FALSE,Transporte
USR_356,Edenor,servicios_basicos,98021.29,saldo_billetera,TRUE,Hogar
USR_371,Laboratorio,atencion_medica,12363.16,transferencia,TRUE,Salud
USR_278,Inmobiliaria Sur,alquiler_y_expensas,40037.85,tarjeta_credito,TRUE,Hogar
USR_204,Polleria,carniceria_y_granja,115484.29,tarjeta_credito,TRUE,Alimentacion
USR_179,AUSA Peajes,peajes,2228.8,tarjeta_debito,TRUE,Transporte
USR_288,Envio de dinero,transferencias,43407.29,transferencia,FALSE,Finanzas
USR_321,ARBA,impuestos,15598.58,transferencia,TRUE,Finanzas
USR_173,Ferreteria El Clavo,mantenimiento_y_muebles,1390.53,tarjeta_debito,FALSE,Hogar
USR_111,Polleria,carniceria_y_granja,83202.06,saldo_billetera,TRUE,Alimentacion
USR_414,Vantage,farmacia,74279.56,transferencia,TRUE,Salud
USR_202,Inmobiliaria Sur,alquiler_y_expensas,40571.65,transferencia,TRUE,Hogar
USR_076,Metrogas,servicios_basicos,28758.31,efectivo,TRUE,Hogar
USR_370,Autopistas del Sol,peajes,37249.32,tarjeta_credito,TRUE,Transporte
USR_414,Axion,combustible,35624.14,saldo_billetera,TRUE,Transporte
USR_269,OSDE,cobertura_medica,84494.89,tarjeta_debito,TRUE,Salud
USR_147,Visa Pago Tarjeta,pago_tarjetas,56805.37,saldo_billetera,TRUE,Finanzas
USR_356,Montagne,hobbies_y_deportes,9673.35,tarjeta_credito,FALSE,Entretenimiento
USR_015,Visa Pago Tarjeta,pago_tarjetas,82563.86,tarjeta_credito,TRUE,Finanzas
USR_361,Easy,mantenimiento_y_muebles,26153.67,tarjeta_debito,FALSE,Hogar
USR_281,Transferencia a Juan,transferencias,75992.54,efectivo,FALSE,Finanzas
USR_131,AGIP,impuestos,11554.02,tarjeta_debito,TRUE,Finanzas
USR_055,Telepase,peajes,97908,transferencia,TRUE,Transporte
USR_373,Carrefour,supermercado,75500.79,tarjeta_debito,TRUE,Alimentacion
USR_348,Taxi Premium,taxi_y_apps,114197.96,efectivo,FALSE,Transporte
USR_348,Galeno,cobertura_medica,116369.49,tarjeta_credito,TRUE,Salud
USR_322,Carga SUBE,transporte_publico,34318.53,transferencia,TRUE,Transporte
USR_017,Didi,taxi_y_apps,44161.75,saldo_billetera,FALSE,Transporte
USR_090,Consorcio Edificio,alquiler_y_expensas,42617.43,tarjeta_debito,TRUE,Hogar
USR_247,Jumbo,supermercado,73355.47,tarjeta_debito,TRUE,Alimentacion
USR_347,Spotify,suscripciones_digitales,80787.96,saldo_billetera,FALSE,Entretenimiento
USR_289,Movistar,servicios_basicos,47531.33,efectivo,TRUE,Hogar
USR_488,Centro Medico,atencion_medica,22043.73,tarjeta_debito,TRUE,Salud
USR_464,ARBA,impuestos,80176.05,transferencia,TRUE,Finanzas
USR_269,Galeno,cobertura_medica,83185.89,tarjeta_debito,TRUE,Salud
USR_429,Montagne,hobbies_y_deportes,48700.25,tarjeta_debito,FALSE,Entretenimiento
USR_485,AFIP,impuestos,29491.73,efectivo,TRUE,Finanzas
USR_182,Vantage,farmacia,14211.72,tarjeta_debito,TRUE,Salud
USR_416,Inmobiliaria Sur,alquiler_y_expensas,93889.63,tarjeta_credito,TRUE,Hogar
USR_119,Administracion Lopez,alquiler_y_expensas,16366.74,tarjeta_debito,TRUE,Hogar
USR_010,Rappi,delivery,82872.77,saldo_billetera,FALSE,Alimentacion
USR_022,Axion,combustible,15665.61,tarjeta_debito,TRUE,Transporte
USR_065,Uber,taxi_y_apps,119166.36,tarjeta_debito,FALSE,Transporte
USR_334,Carrefour,supermercado,72558.46,tarjeta_credito,TRUE,Alimentacion
USR_005,PedidosYa,delivery,57928.24,tarjeta_debito,FALSE,Alimentacion
USR_333,Barberia,cuidado_personal,30449.17,transferencia,FALSE,Entretenimiento
USR_143,Envio de dinero,transferencias,17987.59,transferencia,FALSE,Finanzas
USR_354,Movistar,servicios_basicos,69983.17,efectivo,TRUE,Hogar
USR_009,ARBA,impuestos,96631.1,tarjeta_debito,TRUE,Finanzas
USR_211,Steam Games,hobbies_y_deportes,68538.55,efectivo,FALSE,Entretenimiento
USR_106,ARBA,impuestos,116858.06,efectivo,TRUE,Finanzas
USR_344,Zara,indumentaria,71008.98,transferencia,FALSE,Entretenimiento
USR_205,Telepase,peajes,41126.42,tarjeta_credito,TRUE,Transporte
USR_233,Inmobiliaria Sur,alquiler_y_expensas,9072.94,saldo_billetera,TRUE,Hogar
USR_365,AGIP,impuestos,30032.06,tarjeta_credito,TRUE,Finanzas
USR_451,Levis,indumentaria,59780.84,efectivo,FALSE,Entretenimiento
USR_175,Galeno,cobertura_medica,81661.18,transferencia,TRUE,Salud
USR_419,Peluqueria Estilos,cuidado_personal,43674.19,efectivo,FALSE,Entretenimiento
USR_325,Adidas,indumentaria,92389.99,tarjeta_credito,FALSE,Entretenimiento
USR_414,Carniceria Los Hermanos,carniceria_y_granja,27205.2,efectivo,TRUE,Alimentacion
USR_405,Vantage,farmacia,89922.02,efectivo,TRUE,Salud
USR_221,Centro Medico,atencion_medica,6657,tarjeta_debito,TRUE,Salud
USR_086,Administracion Lopez,alquiler_y_expensas,51280.68,saldo_billetera,TRUE,Hogar
USR_014,Trenes Argentinos,transporte_publico,55706.1,transferencia,TRUE,Transporte
USR_196,Centro de Estetica,cuidado_personal,10810.97,efectivo,FALSE,Entretenimiento
USR_346,Visa Pago Tarjeta,pago_tarjetas,35520.3,tarjeta_debito,TRUE,Finanzas
USR_121,Amex,pago_tarjetas,58560.08,tarjeta_debito,TRUE,Finanzas
USR_010,Shell,combustible,10512.03,saldo_billetera,TRUE,Transporte
USR_318,Carga SUBE,transporte_publico,61629.22,transferencia,TRUE,Transporte
USR_042,Taller Mecanico,mantenimiento_vehicular,94125.94,efectivo,TRUE,Transporte
USR_202,Puma,combustible,114045.63,saldo_billetera,TRUE,Transporte
USR_326,Amazon Prime,suscripciones_digitales,78538.64,tarjeta_credito,FALSE,Entretenimiento
USR_444,YPF,combustible,63344.09,transferencia,TRUE,Transporte
USR_120,Visa Pago Tarjeta,pago_tarjetas,48395.97,tarjeta_credito,TRUE,Finanzas
USR_485,Transferencia a Juan,transferencias,96285.19,transferencia,FALSE,Finanzas
USR_033,Farmacia Dr Ahorro,farmacia,19724.66,tarjeta_credito,TRUE,Salud
USR_447,Netflix,suscripciones_digitales,92655.39,saldo_billetera,FALSE,Entretenimiento
USR_110,Burger King,restaurante,23092.85,tarjeta_debito,FALSE,Alimentacion
USR_417,Barberia,cuidado_personal,51322.31,efectivo,FALSE,Entretenimiento
USR_192,Hospital Italiano,atencion_medica,20460.27,tarjeta_credito,TRUE,Salud
USR_197,Polleria,carniceria_y_granja,26171.97,tarjeta_debito,TRUE,Alimentacion
USR_281,Autopistas del Sol,peajes,79602.51,saldo_billetera,TRUE,Transporte
USR_217,Granja San Jose,carniceria_y_granja,112309.61,tarjeta_debito,TRUE,Alimentacion
USR_444,Administracion Lopez,alquiler_y_expensas,81890.83,efectivo,TRUE,Hogar
USR_435,Nike,indumentaria,23804.37,tarjeta_debito,FALSE,Entretenimiento
USR_431,YPF,combustible,118189.44,tarjeta_debito,TRUE,Transporte
USR_051,Farmacity,farmacia,62683.11,efectivo,TRUE,Salud
USR_257,Amex,pago_tarjetas,10351.52,transferencia,TRUE,Finanzas
USR_239,Uber,taxi_y_apps,36861.31,tarjeta_debito,FALSE,Transporte
USR_220,Vantage,farmacia,48182.74,transferencia,TRUE,Salud
USR_023,Barberia,cuidado_personal,58332.62,transferencia,FALSE,Entretenimiento
USR_376,Adidas,indumentaria,92796.59,tarjeta_credito,FALSE,Entretenimiento
USR_098,Canchas de Futbol,hobbies_y_deportes,108157.61,efectivo,FALSE,Entretenimiento
USR_095,Envio de dinero,transferencias,81401.98,tarjeta_debito,FALSE,Finanzas
USR_489,Polleria,carniceria_y_granja,57882.81,saldo_billetera,TRUE,Alimentacion
USR_211,Canchas de Futbol,hobbies_y_deportes,108978.65,efectivo,FALSE,Entretenimiento
USR_201,AFIP,impuestos,68318.45,transferencia,TRUE,Finanzas
USR_289,Axion,combustible,108193.85,saldo_billetera,TRUE,Transporte
USR_369,AFIP,impuestos,41232.93,tarjeta_debito,TRUE,Finanzas
USR_395,Taller Mecanico,mantenimiento_vehicular,52443.69,tarjeta_debito,TRUE,Transporte
USR_390,Sodimac,mantenimiento_y_muebles,119141.37,tarjeta_debito,FALSE,Hogar
USR_350,Farmacia Dr Ahorro,farmacia,98139.09,transferencia,TRUE,Salud
USR_286,ARBA,impuestos,85121.87,tarjeta_debito,TRUE,Finanzas
USR_009,Consorcio Edificio,alquiler_y_expensas,34193.46,tarjeta_debito,TRUE,Hogar
USR_024,Swiss Medical,cobertura_medica,46772.48,transferencia,TRUE,Salud
USR_030,Amex,pago_tarjetas,80270.04,saldo_billetera,TRUE,Finanzas
USR_384,Consorcio Edificio,alquiler_y_expensas,119951.23,tarjeta_credito,TRUE,Hogar
USR_030,HBO Max,suscripciones_digitales,23460.66,tarjeta_debito,FALSE,Entretenimiento
USR_461,Galeno,cobertura_medica,111171.45,tarjeta_debito,TRUE,Salud
USR_465,Amazon Prime,suscripciones_digitales,117819.75,transferencia,FALSE,Entretenimiento
USR_236,Polleria,carniceria_y_granja,106083.11,efectivo,TRUE,Alimentacion
USR_082,Easy,mantenimiento_y_muebles,76707.29,transferencia,FALSE,Hogar
USR_332,Visa Pago Tarjeta,pago_tarjetas,104002.41,efectivo,TRUE,Finanzas
USR_290,Easy,mantenimiento_y_muebles,28567.51,efectivo,FALSE,Hogar
USR_076,Edenor,servicios_basicos,88772.36,transferencia,TRUE,Hogar
USR_249,Didi,taxi_y_apps,11440.97,transferencia,FALSE,Transporte
USR_214,AGIP,impuestos,12575.38,saldo_billetera,TRUE,Finanzas
USR_321,Steam Games,hobbies_y_deportes,89537.4,transferencia,FALSE,Entretenimiento
USR_021,AUSA Peajes,peajes,37207.37,saldo_billetera,TRUE,Transporte
USR_135,YPF,combustible,42608.14,efectivo,TRUE,Transporte
USR_334,Laboratorio,atencion_medica,99262.42,tarjeta_credito,TRUE,Salud
USR_052,Rappi,delivery,2075.57,saldo_billetera,FALSE,Alimentacion
USR_061,AGIP,impuestos,39549.63,tarjeta_debito,TRUE,Finanzas
USR_286,YPF,combustible,112192.55,saldo_billetera,TRUE,Transporte
USR_169,MercadoPago Transferencia,transferencias,42136.98,saldo_billetera,FALSE,Finanzas
USR_361,MercadoPago Transferencia,transferencias,10455.36,efectivo,FALSE,Finanzas
